,Id,Artist,Song
947,,,"{'name': 'Cowgirl (feat. Lourdiz)', 'track_number': 10, 'id': '15wos7ChIkysPIrX31hwwa', 'url': 'https://open.spotify.com/track/15wos7ChIkysPIrX31hwwa', 'audio_feature': [{'danceability': 0.581, 'energy': 0.609, 'key': 7, 'loudness': -5.389, 'mode': 1, 'speechiness': 0.0553, 'acousticness': 0.0336, 'instrumentalness': 0.000455, 'liveness': 0.107, 'valence': 0.22, 'tempo': 120.01, 'type': 'audio_features', 'id': '15wos7ChIkysPIrX31hwwa', 'uri': 'spotify:track:15wos7ChIkysPIrX31hwwa', 'track_href': 'https://api.spotify.com/v1/tracks/15wos7ChIkysPIrX31hwwa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/15wos7ChIkysPIrX31hwwa', 'duration_ms': 216000, 'time_signature': 4}]}"
948,,,"{'name': 'Everybody (feat. Lil Uzi Vert)', 'track_number': 11, 'id': '5ZJGv7aGdIr9IGpxzSG18T', 'url': 'https://open.spotify.com/track/5ZJGv7aGdIr9IGpxzSG18T', 'audio_feature': [{'danceability': 0.736, 'energy': 0.769, 'key': 11, 'loudness': -5.546, 'mode': 0, 'speechiness': 0.258, 'acousticness': 0.027, 'instrumentalness': 0, 'liveness': 0.23, 'valence': 0.388, 'tempo': 137.947, 'type': 'audio_features', 'id': '5ZJGv7aGdIr9IGpxzSG18T', 'uri': 'spotify:track:5ZJGv7aGdIr9IGpxzSG18T', 'track_href': 'https://api.spotify.com/v1/tracks/5ZJGv7aGdIr9IGpxzSG18T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ZJGv7aGdIr9IGpxzSG18T', 'duration_ms': 180870, 'time_signature': 4}]}"
949,,,"{'name': 'Big Difference', 'track_number': 12, 'id': '0ZhPWSfAKzeVQbRG08E1iI', 'url': 'https://open.spotify.com/track/0ZhPWSfAKzeVQbRG08E1iI', 'audio_feature': [{'danceability': 0.858, 'energy': 0.617, 'key': 10, 'loudness': -5.603, 'mode': 0, 'speechiness': 0.282, 'acousticness': 0.351, 'instrumentalness': 4.6e-05, 'liveness': 0.114, 'valence': 0.574, 'tempo': 139.923, 'type': 'audio_features', 'id': '0ZhPWSfAKzeVQbRG08E1iI', 'uri': 'spotify:track:0ZhPWSfAKzeVQbRG08E1iI', 'track_href': 'https://api.spotify.com/v1/tracks/0ZhPWSfAKzeVQbRG08E1iI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ZhPWSfAKzeVQbRG08E1iI', 'duration_ms': 191175, 'time_signature': 4}]}"
950,,,"{'name': 'Red Ruby Da Sleeze', 'track_number': 13, 'id': '3fhvnn5xALwA2htzljsU1v', 'url': 'https://open.spotify.com/track/3fhvnn5xALwA2htzljsU1v', 'audio_feature': [{'danceability': 0.656, 'energy': 0.733, 'key': 1, 'loudness': -6.172, 'mode': 1, 'speechiness': 0.257, 'acousticness': 0.105, 'instrumentalness': 0, 'liveness': 0.106, 'valence': 0.298, 'tempo': 98.519, 'type': 'audio_features', 'id': '3fhvnn5xALwA2htzljsU1v', 'uri': 'spotify:track:3fhvnn5xALwA2htzljsU1v', 'track_href': 'https://api.spotify.com/v1/tracks/3fhvnn5xALwA2htzljsU1v', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3fhvnn5xALwA2htzljsU1v', 'duration_ms': 214445, 'time_signature': 4}]}"
951,,,"{'name': 'Forward From Trini (feat. Skillibeng & Skeng)', 'track_number': 14, 'id': '0llFq02Nqzra7ZRfSjBxan', 'url': 'https://open.spotify.com/track/0llFq02Nqzra7ZRfSjBxan', 'audio_feature': [{'danceability': 0.83, 'energy': 0.901, 'key': 7, 'loudness': -6.062, 'mode': 1, 'speechiness': 0.234, 'acousticness': 0.0677, 'instrumentalness': 0, 'liveness': 0.148, 'valence': 0.599, 'tempo': 99.969, 'type': 'audio_features', 'id': '0llFq02Nqzra7ZRfSjBxan', 'uri': 'spotify:track:0llFq02Nqzra7ZRfSjBxan', 'track_href': 'https://api.spotify.com/v1/tracks/0llFq02Nqzra7ZRfSjBxan', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0llFq02Nqzra7ZRfSjBxan', 'duration_ms': 153600, 'time_signature': 4}]}"
952,,,"{'name': 'Pink Friday Girls', 'track_number': 15, 'id': '44L2bY93uD65CEHWbozpx4', 'url': 'https://open.spotify.com/track/44L2bY93uD65CEHWbozpx4', 'audio_feature': [{'danceability': 0.741, 'energy': 0.785, 'key': 11, 'loudness': -5.211, 'mode': 1, 'speechiness': 0.0718, 'acousticness': 0.0773, 'instrumentalness': 1.47e-06, 'liveness': 0.113, 'valence': 0.204, 'tempo': 126.957, 'type': 'audio_features', 'id': '44L2bY93uD65CEHWbozpx4', 'uri': 'spotify:track:44L2bY93uD65CEHWbozpx4', 'track_href': 'https://api.spotify.com/v1/tracks/44L2bY93uD65CEHWbozpx4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/44L2bY93uD65CEHWbozpx4', 'duration_ms': 166299, 'time_signature': 4}]}"
953,,,"{'name': 'Super Freaky Girl', 'track_number': 16, 'id': '2uHn71ZwsodBen5QUUDqHw', 'url': 'https://open.spotify.com/track/2uHn71ZwsodBen5QUUDqHw', 'audio_feature': [{'danceability': 0.951, 'energy': 0.885, 'key': 2, 'loudness': -2.716, 'mode': 1, 'speechiness': 0.211, 'acousticness': 0.0578, 'instrumentalness': 1.36e-05, 'liveness': 0.315, 'valence': 0.891, 'tempo': 133.033, 'type': 'audio_features', 'id': '2uHn71ZwsodBen5QUUDqHw', 'uri': 'spotify:track:2uHn71ZwsodBen5QUUDqHw', 'track_href': 'https://api.spotify.com/v1/tracks/2uHn71ZwsodBen5QUUDqHw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2uHn71ZwsodBen5QUUDqHw', 'duration_ms': 170977, 'time_signature': 4}]}"
954,,,"{'name': 'Bahm Bahm', 'track_number': 17, 'id': '2pwC49pIHyJKmbhlGa3lqL', 'url': 'https://open.spotify.com/track/2pwC49pIHyJKmbhlGa3lqL', 'audio_feature': [{'danceability': 0.83, 'energy': 0.675, 'key': 8, 'loudness': -9.324, 'mode': 1, 'speechiness': 0.31, 'acousticness': 0.0813, 'instrumentalness': 0.000399, 'liveness': 0.0309, 'valence': 0.972, 'tempo': 83.008, 'type': 'audio_features', 'id': '2pwC49pIHyJKmbhlGa3lqL', 'uri': 'spotify:track:2pwC49pIHyJKmbhlGa3lqL', 'track_href': 'https://api.spotify.com/v1/tracks/2pwC49pIHyJKmbhlGa3lqL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2pwC49pIHyJKmbhlGa3lqL', 'duration_ms': 141687, 'time_signature': 4}]}"
955,,,"{'name': 'My Life', 'track_number': 18, 'id': '1EykqsKCk0TNTTsqXrqGVy', 'url': 'https://open.spotify.com/track/1EykqsKCk0TNTTsqXrqGVy', 'audio_feature': [{'danceability': 0.898, 'energy': 0.376, 'key': 1, 'loudness': -10.359, 'mode': 1, 'speechiness': 0.172, 'acousticness': 0.105, 'instrumentalness': 0.145, 'liveness': 0.105, 'valence': 0.373, 'tempo': 105.012, 'type': 'audio_features', 'id': '1EykqsKCk0TNTTsqXrqGVy', 'uri': 'spotify:track:1EykqsKCk0TNTTsqXrqGVy', 'track_href': 'https://api.spotify.com/v1/tracks/1EykqsKCk0TNTTsqXrqGVy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1EykqsKCk0TNTTsqXrqGVy', 'duration_ms': 164571, 'time_signature': 4}]}"
956,,,"{'name': 'Nicki Hendrix (feat. Future)', 'track_number': 19, 'id': '0EUi22tHkqKsZqohlRemto', 'url': 'https://open.spotify.com/track/0EUi22tHkqKsZqohlRemto', 'audio_feature': [{'danceability': 0.592, 'energy': 0.619, 'key': 4, 'loudness': -7.386, 'mode': 1, 'speechiness': 0.146, 'acousticness': 0.131, 'instrumentalness': 0.000961, 'liveness': 0.288, 'valence': 0.318, 'tempo': 138.061, 'type': 'audio_features', 'id': '0EUi22tHkqKsZqohlRemto', 'uri': 'spotify:track:0EUi22tHkqKsZqohlRemto', 'track_href': 'https://api.spotify.com/v1/tracks/0EUi22tHkqKsZqohlRemto', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0EUi22tHkqKsZqohlRemto', 'duration_ms': 264348, 'time_signature': 4}]}"
957,,,"{'name': 'Blessings (feat. Tasha Cobbs Leonard)', 'track_number': 20, 'id': '0USJzZsIiPDbr6ZXgXik7B', 'url': 'https://open.spotify.com/track/0USJzZsIiPDbr6ZXgXik7B', 'audio_feature': [{'danceability': 0.766, 'energy': 0.416, 'key': 0, 'loudness': -11.887, 'mode': 1, 'speechiness': 0.0642, 'acousticness': 0.285, 'instrumentalness': 0.0451, 'liveness': 0.0985, 'valence': 0.0804, 'tempo': 127.99, 'type': 'audio_features', 'id': '0USJzZsIiPDbr6ZXgXik7B', 'uri': 'spotify:track:0USJzZsIiPDbr6ZXgXik7B', 'track_href': 'https://api.spotify.com/v1/tracks/0USJzZsIiPDbr6ZXgXik7B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0USJzZsIiPDbr6ZXgXik7B', 'duration_ms': 214872, 'time_signature': 4}]}"
958,,,"{'name': 'Last Time I Saw You', 'track_number': 21, 'id': '1vj6nXzAFkfHLf9lkojNwu', 'url': 'https://open.spotify.com/track/1vj6nXzAFkfHLf9lkojNwu', 'audio_feature': [{'danceability': 0.843, 'energy': 0.429, 'key': 5, 'loudness': -6.645, 'mode': 0, 'speechiness': 0.0379, 'acousticness': 0.0249, 'instrumentalness': 0.0889, 'liveness': 0.087, 'valence': 0.307, 'tempo': 129.975, 'type': 'audio_features', 'id': '1vj6nXzAFkfHLf9lkojNwu', 'uri': 'spotify:track:1vj6nXzAFkfHLf9lkojNwu', 'track_href': 'https://api.spotify.com/v1/tracks/1vj6nXzAFkfHLf9lkojNwu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1vj6nXzAFkfHLf9lkojNwu', 'duration_ms': 216348, 'time_signature': 4}]}"
959,,,"{'name': 'Just The Memories', 'track_number': 22, 'id': '6vIIl0y2h9QICr8J15O16L', 'url': 'https://open.spotify.com/track/6vIIl0y2h9QICr8J15O16L', 'audio_feature': [{'danceability': 0.656, 'energy': 0.653, 'key': 5, 'loudness': -5.567, 'mode': 1, 'speechiness': 0.0634, 'acousticness': 0.193, 'instrumentalness': 0.00276, 'liveness': 0.145, 'valence': 0.605, 'tempo': 74.987, 'type': 'audio_features', 'id': '6vIIl0y2h9QICr8J15O16L', 'uri': 'spotify:track:6vIIl0y2h9QICr8J15O16L', 'track_href': 'https://api.spotify.com/v1/tracks/6vIIl0y2h9QICr8J15O16L', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6vIIl0y2h9QICr8J15O16L', 'duration_ms': 235632, 'time_signature': 4}]}"
960,,,"{'name': 'Sleep Well', 'track_number': 1, 'id': '5ye1TParxcolbnNsOXO8qE', 'url': 'https://open.spotify.com/track/5ye1TParxcolbnNsOXO8qE', 'audio_feature': [{'danceability': 0.358, 'energy': 0.363, 'key': 8, 'loudness': -10.559, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.786, 'instrumentalness': 7.04e-06, 'liveness': 0.142, 'valence': 0.173, 'tempo': 151.15, 'type': 'audio_features', 'id': '5ye1TParxcolbnNsOXO8qE', 'uri': 'spotify:track:5ye1TParxcolbnNsOXO8qE', 'track_href': 'https://api.spotify.com/v1/tracks/5ye1TParxcolbnNsOXO8qE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ye1TParxcolbnNsOXO8qE', 'duration_ms': 175875, 'time_signature': 3}]}"
961,,,"{'name': 'Here With Me', 'track_number': 2, 'id': '5LrN7yUQAzvthd4QujgPFr', 'url': 'https://open.spotify.com/track/5LrN7yUQAzvthd4QujgPFr', 'audio_feature': [{'danceability': 0.571, 'energy': 0.458, 'key': 4, 'loudness': -9.283, 'mode': 1, 'speechiness': 0.0258, 'acousticness': 0.544, 'instrumentalness': 9.27e-05, 'liveness': 0.123, 'valence': 0.299, 'tempo': 132.025, 'type': 'audio_features', 'id': '5LrN7yUQAzvthd4QujgPFr', 'uri': 'spotify:track:5LrN7yUQAzvthd4QujgPFr', 'track_href': 'https://api.spotify.com/v1/tracks/5LrN7yUQAzvthd4QujgPFr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5LrN7yUQAzvthd4QujgPFr', 'duration_ms': 242485, 'time_signature': 4}]}"
962,,,"{'name': 'This Is How It Feels (with Laufey)', 'track_number': 3, 'id': '6BQPRUFGHsgtNYJxuwhktR', 'url': 'https://open.spotify.com/track/6BQPRUFGHsgtNYJxuwhktR', 'audio_feature': [{'danceability': 0.312, 'energy': 0.229, 'key': 2, 'loudness': -11.656, 'mode': 1, 'speechiness': 0.0327, 'acousticness': 0.931, 'instrumentalness': 0, 'liveness': 0.165, 'valence': 0.239, 'tempo': 132.493, 'type': 'audio_features', 'id': '6BQPRUFGHsgtNYJxuwhktR', 'uri': 'spotify:track:6BQPRUFGHsgtNYJxuwhktR', 'track_href': 'https://api.spotify.com/v1/tracks/6BQPRUFGHsgtNYJxuwhktR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6BQPRUFGHsgtNYJxuwhktR', 'duration_ms': 284305, 'time_signature': 3}]}"
963,,,"{'name': ""Don't Forget About Me"", 'track_number': 4, 'id': '05vvPTidbjvDySLc9o65YS', 'url': 'https://open.spotify.com/track/05vvPTidbjvDySLc9o65YS', 'audio_feature': [{'danceability': 0.661, 'energy': 0.44, 'key': 8, 'loudness': -11.101, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.0744, 'instrumentalness': 0.00939, 'liveness': 0.185, 'valence': 0.317, 'tempo': 117.707, 'type': 'audio_features', 'id': '05vvPTidbjvDySLc9o65YS', 'uri': 'spotify:track:05vvPTidbjvDySLc9o65YS', 'track_href': 'https://api.spotify.com/v1/tracks/05vvPTidbjvDySLc9o65YS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/05vvPTidbjvDySLc9o65YS', 'duration_ms': 149303, 'time_signature': 4}]}"
964,,,"{'name': 'WORTHLESS', 'track_number': 5, 'id': '26vDr5jgWQoJOTH4Bu3KCQ', 'url': 'https://open.spotify.com/track/26vDr5jgWQoJOTH4Bu3KCQ', 'audio_feature': [{'danceability': 0.644, 'energy': 0.748, 'key': 4, 'loudness': -6.299, 'mode': 0, 'speechiness': 0.0545, 'acousticness': 0.0615, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.161, 'tempo': 124.583, 'type': 'audio_features', 'id': '26vDr5jgWQoJOTH4Bu3KCQ', 'uri': 'spotify:track:26vDr5jgWQoJOTH4Bu3KCQ', 'track_href': 'https://api.spotify.com/v1/tracks/26vDr5jgWQoJOTH4Bu3KCQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/26vDr5jgWQoJOTH4Bu3KCQ', 'duration_ms': 163049, 'time_signature': 4}]}"
965,,,"{'name': 'Backstreet Girl', 'track_number': 6, 'id': '5XztHXAVuubYi0GgqGGgF5', 'url': 'https://open.spotify.com/track/5XztHXAVuubYi0GgqGGgF5', 'audio_feature': [{'danceability': 0.506, 'energy': 0.507, 'key': 8, 'loudness': -10.109, 'mode': 1, 'speechiness': 0.0279, 'acousticness': 0.027, 'instrumentalness': 8.59e-05, 'liveness': 0.111, 'valence': 0.15, 'tempo': 140.733, 'type': 'audio_features', 'id': '5XztHXAVuubYi0GgqGGgF5', 'uri': 'spotify:track:5XztHXAVuubYi0GgqGGgF5', 'track_href': 'https://api.spotify.com/v1/tracks/5XztHXAVuubYi0GgqGGgF5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5XztHXAVuubYi0GgqGGgF5', 'duration_ms': 250493, 'time_signature': 3}]}"
966,,,"{'name': 'You and I', 'track_number': 7, 'id': '1tuSpba0RXUMubHpAOWlMN', 'url': 'https://open.spotify.com/track/1tuSpba0RXUMubHpAOWlMN', 'audio_feature': [{'danceability': 0.471, 'energy': 0.913, 'key': 10, 'loudness': -6.727, 'mode': 0, 'speechiness': 0.0392, 'acousticness': 0.178, 'instrumentalness': 0.000465, 'liveness': 0.44, 'valence': 0.363, 'tempo': 90.231, 'type': 'audio_features', 'id': '1tuSpba0RXUMubHpAOWlMN', 'uri': 'spotify:track:1tuSpba0RXUMubHpAOWlMN', 'track_href': 'https://api.spotify.com/v1/tracks/1tuSpba0RXUMubHpAOWlMN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1tuSpba0RXUMubHpAOWlMN', 'duration_ms': 152551, 'time_signature': 4}]}"
967,,,"{'name': 'Romantic Homicide', 'track_number': 8, 'id': '0SCLsDJtC7DmOwks1tsszt', 'url': 'https://open.spotify.com/track/0SCLsDJtC7DmOwks1tsszt', 'audio_feature': [{'danceability': 0.556, 'energy': 0.511, 'key': 6, 'loudness': -10.639, 'mode': 1, 'speechiness': 0.0313, 'acousticness': 0.456, 'instrumentalness': 0.0177, 'liveness': 0.282, 'valence': 0.214, 'tempo': 132.028, 'type': 'audio_features', 'id': '0SCLsDJtC7DmOwks1tsszt', 'uri': 'spotify:track:0SCLsDJtC7DmOwks1tsszt', 'track_href': 'https://api.spotify.com/v1/tracks/0SCLsDJtC7DmOwks1tsszt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0SCLsDJtC7DmOwks1tsszt', 'duration_ms': 132631, 'time_signature': 4}]}"
968,,,"{'name': 'The Bridge', 'track_number': 9, 'id': '7MTHpsxtKVJaBL6e9WXzqD', 'url': 'https://open.spotify.com/track/7MTHpsxtKVJaBL6e9WXzqD', 'audio_feature': [{'danceability': 0.557, 'energy': 0.521, 'key': 9, 'loudness': -7.706, 'mode': 0, 'speechiness': 0.0411, 'acousticness': 0.0203, 'instrumentalness': 0, 'liveness': 0.184, 'valence': 0.207, 'tempo': 147.573, 'type': 'audio_features', 'id': '7MTHpsxtKVJaBL6e9WXzqD', 'uri': 'spotify:track:7MTHpsxtKVJaBL6e9WXzqD', 'track_href': 'https://api.spotify.com/v1/tracks/7MTHpsxtKVJaBL6e9WXzqD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7MTHpsxtKVJaBL6e9WXzqD', 'duration_ms': 181938, 'time_signature': 3}]}"
969,,,"{'name': 'NADIE SABE', 'track_number': 1, 'id': '23d8v6tU6lR77pFKsApMtF', 'url': 'https://open.spotify.com/track/23d8v6tU6lR77pFKsApMtF', 'audio_feature': [{'danceability': 0.529, 'energy': 0.711, 'key': 11, 'loudness': -5.016, 'mode': 0, 'speechiness': 0.0669, 'acousticness': 0.572, 'instrumentalness': 0, 'liveness': 0.0799, 'valence': 0.582, 'tempo': 170.305, 'type': 'audio_features', 'id': '23d8v6tU6lR77pFKsApMtF', 'uri': 'spotify:track:23d8v6tU6lR77pFKsApMtF', 'track_href': 'https://api.spotify.com/v1/tracks/23d8v6tU6lR77pFKsApMtF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/23d8v6tU6lR77pFKsApMtF', 'duration_ms': 379059, 'time_signature': 4}]}"
970,,,"{'name': 'MONACO', 'track_number': 2, 'id': '4MjDJD8cW7iVeWInc2Bdyj', 'url': 'https://open.spotify.com/track/4MjDJD8cW7iVeWInc2Bdyj', 'audio_feature': [{'danceability': 0.787, 'energy': 0.621, 'key': 4, 'loudness': -5.009, 'mode': 0, 'speechiness': 0.068, 'acousticness': 0.15, 'instrumentalness': 0.000402, 'liveness': 0.58, 'valence': 0.13, 'tempo': 139.056, 'type': 'audio_features', 'id': '4MjDJD8cW7iVeWInc2Bdyj', 'uri': 'spotify:track:4MjDJD8cW7iVeWInc2Bdyj', 'track_href': 'https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj', 'duration_ms': 267194, 'time_signature': 4}]}"
971,,,"{'name': 'FINA', 'track_number': 3, 'id': '3nNmRE0DxHC6ZaKkrpUumS', 'url': 'https://open.spotify.com/track/3nNmRE0DxHC6ZaKkrpUumS', 'audio_feature': [{'danceability': 0.847, 'energy': 0.724, 'key': 1, 'loudness': -5.41, 'mode': 1, 'speechiness': 0.298, 'acousticness': 0.0869, 'instrumentalness': 1.11e-06, 'liveness': 0.118, 'valence': 0.396, 'tempo': 94.601, 'type': 'audio_features', 'id': '3nNmRE0DxHC6ZaKkrpUumS', 'uri': 'spotify:track:3nNmRE0DxHC6ZaKkrpUumS', 'track_href': 'https://api.spotify.com/v1/tracks/3nNmRE0DxHC6ZaKkrpUumS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3nNmRE0DxHC6ZaKkrpUumS', 'duration_ms': 216328, 'time_signature': 4}]}"
972,,,"{'name': 'HIBIKI', 'track_number': 4, 'id': '4qSEvFGCpde73gqIuq3sho', 'url': 'https://open.spotify.com/track/4qSEvFGCpde73gqIuq3sho', 'audio_feature': [{'danceability': 0.801, 'energy': 0.645, 'key': 6, 'loudness': -5.605, 'mode': 0, 'speechiness': 0.0706, 'acousticness': 0.604, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.528, 'tempo': 119.935, 'type': 'audio_features', 'id': '4qSEvFGCpde73gqIuq3sho', 'uri': 'spotify:track:4qSEvFGCpde73gqIuq3sho', 'track_href': 'https://api.spotify.com/v1/tracks/4qSEvFGCpde73gqIuq3sho', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4qSEvFGCpde73gqIuq3sho', 'duration_ms': 208000, 'time_signature': 4}]}"
973,,,"{'name': 'MR. OCTOBER', 'track_number': 5, 'id': '1ODFVLQszq0hCOdZtqV5wq', 'url': 'https://open.spotify.com/track/1ODFVLQszq0hCOdZtqV5wq', 'audio_feature': [{'danceability': 0.805, 'energy': 0.612, 'key': 8, 'loudness': -5.682, 'mode': 0, 'speechiness': 0.172, 'acousticness': 0.188, 'instrumentalness': 1.96e-05, 'liveness': 0.134, 'valence': 0.425, 'tempo': 126.013, 'type': 'audio_features', 'id': '1ODFVLQszq0hCOdZtqV5wq', 'uri': 'spotify:track:1ODFVLQszq0hCOdZtqV5wq', 'track_href': 'https://api.spotify.com/v1/tracks/1ODFVLQszq0hCOdZtqV5wq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ODFVLQszq0hCOdZtqV5wq', 'duration_ms': 189259, 'time_signature': 4}]}"
974,,,"{'name': 'CYBERTRUCK', 'track_number': 6, 'id': '4Jc7252S1P99DjQ1lNGEOc', 'url': 'https://open.spotify.com/track/4Jc7252S1P99DjQ1lNGEOc', 'audio_feature': [{'danceability': 0.704, 'energy': 0.905, 'key': 6, 'loudness': -4.948, 'mode': 0, 'speechiness': 0.338, 'acousticness': 0.371, 'instrumentalness': 2.09e-06, 'liveness': 0.107, 'valence': 0.0991, 'tempo': 151.823, 'type': 'audio_features', 'id': '4Jc7252S1P99DjQ1lNGEOc', 'uri': 'spotify:track:4Jc7252S1P99DjQ1lNGEOc', 'track_href': 'https://api.spotify.com/v1/tracks/4Jc7252S1P99DjQ1lNGEOc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Jc7252S1P99DjQ1lNGEOc', 'duration_ms': 191960, 'time_signature': 4}]}"
975,,,"{'name': 'VOU 787', 'track_number': 7, 'id': '0rDQZJtSGgsB2rdkObpdFa', 'url': 'https://open.spotify.com/track/0rDQZJtSGgsB2rdkObpdFa', 'audio_feature': [{'danceability': 0.834, 'energy': 0.555, 'key': 5, 'loudness': -7.902, 'mode': 0, 'speechiness': 0.197, 'acousticness': 0.0488, 'instrumentalness': 0, 'liveness': 0.265, 'valence': 0.563, 'tempo': 125.015, 'type': 'audio_features', 'id': '0rDQZJtSGgsB2rdkObpdFa', 'uri': 'spotify:track:0rDQZJtSGgsB2rdkObpdFa', 'track_href': 'https://api.spotify.com/v1/tracks/0rDQZJtSGgsB2rdkObpdFa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0rDQZJtSGgsB2rdkObpdFa', 'duration_ms': 123644, 'time_signature': 4}]}"
976,,,"{'name': 'SEDA', 'track_number': 8, 'id': '1YnChEM51BVZ5dRhbVFEMl', 'url': 'https://open.spotify.com/track/1YnChEM51BVZ5dRhbVFEMl', 'audio_feature': [{'danceability': 0.706, 'energy': 0.566, 'key': 6, 'loudness': -6.441, 'mode': 0, 'speechiness': 0.126, 'acousticness': 0.268, 'instrumentalness': 1.02e-06, 'liveness': 0.111, 'valence': 0.23, 'tempo': 125.876, 'type': 'audio_features', 'id': '1YnChEM51BVZ5dRhbVFEMl', 'uri': 'spotify:track:1YnChEM51BVZ5dRhbVFEMl', 'track_href': 'https://api.spotify.com/v1/tracks/1YnChEM51BVZ5dRhbVFEMl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1YnChEM51BVZ5dRhbVFEMl', 'duration_ms': 190476, 'time_signature': 4}]}"
977,,,"{'name': 'GRACIAS POR NADA', 'track_number': 9, 'id': '1U3A66OHQyTu4N2QTMsP86', 'url': 'https://open.spotify.com/track/1U3A66OHQyTu4N2QTMsP86', 'audio_feature': [{'danceability': 0.778, 'energy': 0.555, 'key': 6, 'loudness': -5.473, 'mode': 0, 'speechiness': 0.231, 'acousticness': 0.325, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.271, 'tempo': 143.916, 'type': 'audio_features', 'id': '1U3A66OHQyTu4N2QTMsP86', 'uri': 'spotify:track:1U3A66OHQyTu4N2QTMsP86', 'track_href': 'https://api.spotify.com/v1/tracks/1U3A66OHQyTu4N2QTMsP86', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1U3A66OHQyTu4N2QTMsP86', 'duration_ms': 177451, 'time_signature': 4}]}"
978,,,"{'name': 'TELEFONO NUEVO', 'track_number': 10, 'id': '01ppKlDRCmPpusO3yNrSRY', 'url': 'https://open.spotify.com/track/01ppKlDRCmPpusO3yNrSRY', 'audio_feature': [{'danceability': 0.619, 'energy': 0.619, 'key': 2, 'loudness': -6.238, 'mode': 1, 'speechiness': 0.491, 'acousticness': 0.407, 'instrumentalness': 0, 'liveness': 0.0932, 'valence': 0.393, 'tempo': 125.752, 'type': 'audio_features', 'id': '01ppKlDRCmPpusO3yNrSRY', 'uri': 'spotify:track:01ppKlDRCmPpusO3yNrSRY', 'track_href': 'https://api.spotify.com/v1/tracks/01ppKlDRCmPpusO3yNrSRY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/01ppKlDRCmPpusO3yNrSRY', 'duration_ms': 354784, 'time_signature': 4}]}"
979,,,"{'name': 'BABY NUEVA', 'track_number': 11, 'id': '3NhstUmrlhaN1M6hP8zMbb', 'url': 'https://open.spotify.com/track/3NhstUmrlhaN1M6hP8zMbb', 'audio_feature': [{'danceability': 0.866, 'energy': 0.63, 'key': 10, 'loudness': -4.816, 'mode': 0, 'speechiness': 0.0616, 'acousticness': 0.504, 'instrumentalness': 0.000505, 'liveness': 0.328, 'valence': 0.359, 'tempo': 117.924, 'type': 'audio_features', 'id': '3NhstUmrlhaN1M6hP8zMbb', 'uri': 'spotify:track:3NhstUmrlhaN1M6hP8zMbb', 'track_href': 'https://api.spotify.com/v1/tracks/3NhstUmrlhaN1M6hP8zMbb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3NhstUmrlhaN1M6hP8zMbb', 'duration_ms': 240774, 'time_signature': 4}]}"
